filename,n_bibls,n_cits
tlg0014.tlg028.perseus-eng2.xml,5,0
tlg0014.tlg028.perseus-grc2.xml,0,0
tlg0014.tlg010.perseus-grc2.xml,0,0
tlg0014.tlg010.perseus-eng2.xml,10,0
tlg0013.tlg009.perseus-eng2.xml,0,0
tlg0013.tlg009.perseus-grc2.xml,0,0
tlg0013.tlg031.perseus-grc2.xml,0,0
tlg0013.tlg031.perseus-eng2.xml,0,0
tlg0013.tlg007.perseus-eng2.xml,0,0
tlg0013.tlg007.perseus-grc2.xml,0,0
tlg0013.tlg001.perseus-grc2.xml,0,0
tlg0013.tlg001.perseus-eng2.xml,0,0
tlg0013.tlg006.perseus-eng2.xml,0,0
tlg0013.tlg006.perseus-grc2.xml,0,0
tlg0013.tlg030.perseus-grc2.xml,0,0
tlg0013.tlg030.perseus-eng2.xml,0,0
tlg0013.tlg008.perseus-eng2.xml,0,0
tlg0013.tlg008.perseus-grc2.xml,0,0
tlg0013.tlg015.perseus-grc2.xml,0,0
tlg0013.tlg015.perseus-eng2.xml,0,0
tlg0013.tlg012.perseus-eng2.xml,0,0
tlg0013.tlg012.perseus-grc2.xml,0,0
tlg0013.tlg024.perseus-grc2.xml,0,0
tlg0013.tlg024.perseus-eng2.xml,0,0
tlg0013.tlg023.perseus-eng2.xml,0,0
tlg0013.tlg023.perseus-grc2.xml,0,0
tlg0013.tlg022.perseus-eng2.xml,0,0
tlg0013.tlg022.perseus-grc2.xml,0,0
tlg0013.tlg025.perseus-grc2.xml,0,0
tlg0013.tlg025.perseus-eng2.xml,0,0
tlg0013.tlg013.perseus-eng2.xml,0,0
tlg0013.tlg013.perseus-grc2.xml,0,0
tlg0013.tlg014.perseus-grc2.xml,0,0
tlg0013.tlg014.perseus-eng2.xml,0,0
tlg0013.tlg032.perseus-eng2.xml,0,0
tlg0013.tlg032.perseus-grc2.xml,0,0
tlg0013.tlg003.perseus-eng2.xml,0,0
tlg0013.tlg003.perseus-grc2.xml,0,0
tlg0013.tlg004.perseus-grc2.xml,0,0
tlg0013.tlg004.perseus-eng2.xml,0,0
tlg0013.tlg005.perseus-grc2.xml,0,0
tlg0013.tlg005.perseus-eng2.xml,2,0
tlg0013.tlg002.perseus-eng2.xml,1,0
tlg0013.tlg002.perseus-grc2.xml,0,0
tlg0013.tlg033.perseus-eng2.xml,0,0
tlg0013.tlg033.perseus-grc2.xml,0,0
tlg0013.tlg011.perseus-grc2.xml,0,0
tlg0013.tlg011.perseus-eng2.xml,0,0
tlg0013.tlg016.perseus-eng2.xml,0,0
tlg0013.tlg016.perseus-grc2.xml,0,0
tlg0013.tlg029.perseus-eng2.xml,0,0
tlg0013.tlg029.perseus-grc2.xml,0,0
tlg0013.tlg020.perseus-grc2.xml,0,0
tlg0013.tlg020.perseus-eng2.xml,0,0
tlg0013.tlg027.perseus-eng2.xml,0,0
tlg0013.tlg027.perseus-grc2.xml,0,0
tlg0013.tlg018.perseus-eng2.xml,0,0
tlg0013.tlg018.perseus-grc2.xml,0,0
tlg0013.tlg026.perseus-eng2.xml,0,0
tlg0013.tlg026.perseus-grc2.xml,0,0
tlg0013.tlg019.perseus-eng2.xml,2,0
tlg0013.tlg019.perseus-grc2.xml,0,0
tlg0013.tlg021.perseus-grc2.xml,0,0
tlg0013.tlg021.perseus-eng2.xml,0,0
tlg0013.tlg017.perseus-eng2.xml,0,0
tlg0013.tlg017.perseus-grc2.xml,0,0
tlg0013.tlg028.perseus-eng2.xml,0,0
tlg0013.tlg028.perseus-grc2.xml,0,0
tlg0013.tlg010.perseus-grc2.xml,0,0
tlg0013.tlg010.perseus-eng2.xml,0,0
tlg1799.tlg001.perseus-eng2.xml,9,0
tlg1799.tlg001.perseus-grc2.xml,0,0
tlg0627.tlg009.perseus-eng2.xml,0,0
tlg0627.tlg009.perseus-grc2.xml,0,0
tlg0627.tlg007.perseus-eng2.xml,0,0
tlg0627.tlg007.perseus-grc2.xml,0,0
tlg0627.tlg001.perseus-grc2.xml,0,0
tlg0627.tlg001.perseus-eng3.xml,0,0
tlg0627.tlg001.perseus-eng4.xml,0,0
tlg0627.tlg006.perseus-eng4.xml,0,0
tlg0627.tlg006.perseus-eng3.xml,0,0
tlg0627.tlg006.perseus-grc2.xml,0,0
tlg0627.tlg030.perseus-grc2.xml,0,0
tlg0627.tlg030.perseus-eng2.xml,0,0
tlg0627.tlg008.perseus-eng2.xml,0,0
tlg0627.tlg008.perseus-grc2.xml,0,0
tlg0627.tlg012.perseus-eng2.xml,0,0
tlg0627.tlg012.perseus-grc2.xml,0,0
tlg0627.tlg046.perseus-eng2.xml,0,0
tlg0627.tlg046.perseus-grc2.xml,0,0
tlg0627.tlg013.perseus-eng5.xml,0,0
tlg0627.tlg013.perseus-eng4.xml,0,0
tlg0627.tlg013.perseus-grc2.xml,0,0
tlg0627.tlg014.perseus-eng2.xml,0,0
tlg0627.tlg003.perseus-eng2.xml,0,0
tlg0627.tlg003.perseus-grc2.xml,0,0
tlg0627.tlg004.perseus-grc2.xml,0,0
tlg0627.tlg004.perseus-eng2.xml,0,0
tlg0627.tlg005.perseus-grc2.xml,0,0
tlg0627.tlg002.perseus-eng3.xml,0,0
tlg0627.tlg002.perseus-eng4.xml,0,0
tlg0627.tlg002.perseus-grc2.xml,0,0
tlg0627.tlg051.perseus-grc2.xml,0,0
tlg0627.tlg051.perseus-eng2.xml,0,0
tlg0627.tlg011.perseus-grc2.xml,0,0
tlg0627.tlg011.perseus-eng2.xml,0,0
tlg0627.tlg029.perseus-eng2.xml,0,0
tlg0627.tlg029.perseus-grc2.xml,0,0
tlg0627.tlg027.perseus-eng2.xml,0,0
tlg0627.tlg027.perseus-grc2.xml,0,0
tlg0627.tlg028.perseus-eng2.xml,0,0
tlg0627.tlg028.perseus-grc2.xml,0,0
tlg0627.tlg010.perseus-grc2.xml,0,0
tlg0627.tlg010.perseus-eng2.xml,0,0
tlg0085.tlg007.perseus-grc2.xml,0,0
tlg0085.tlg007.perseus-eng2.xml,2,0
tlg0085.tlg001.perseus-eng2.xml,2,0
tlg0085.tlg001.perseus-grc2.xml,0,0
tlg0085.tlg006.perseus-grc2.xml,0,0
tlg0085.tlg006.perseus-eng2.xml,3,0
tlg0085.tlg003.perseus-grc2.xml,0,0
tlg0085.tlg003.perseus-eng2.xml,4,0
tlg0085.tlg004.perseus-eng2.xml,1,0
tlg0085.tlg004.perseus-grc2.xml,0,0
tlg0085.tlg005.perseus-eng4.xml,5,5
tlg0085.tlg005.perseus-eng3.xml,2,0
tlg0085.tlg005.perseus-grc2.xml,0,0
tlg0085.tlg002.perseus-grc2.xml,0,0
tlg0085.tlg002.perseus-eng2.xml,3,0
tlg0023.tlg001.perseus-grc2.xml,0,0
tlg0024.tlg001.perseus-grc2.xml,0,0
tlg0012.tlg001.perseus-eng4.xml,1,0
tlg0012.tlg001.perseus-eng3.xml,0,0
tlg0012.tlg001.perseus-grc2.xml,0,0
tlg0012.tlg003.perseus-grc1.xml,1,0
tlg0012.tlg003.perseus-eng1.xml,1,0
tlg0012.tlg002.perseus-grc2.xml,0,0
tlg0012.tlg002.perseus-eng4.xml,1,0
tlg0012.tlg002.perseus-eng3.xml,0,0
tlg0561.tlg001.perseus-grc2.xml,0,0
tlg2003.tlg009.perseus-grc2.xml,0,0
tlg2003.tlg007.perseus-grc2.xml,0,0
tlg2003.tlg001.perseus-grc2.xml,0,0
tlg2003.tlg006.perseus-grc2.xml,0,0
tlg2003.tlg008.perseus-grc2.xml,0,0
tlg2003.tlg012.perseus-grc2.xml,0,0
tlg2003.tlg013.perseus-grc2.xml,0,0
tlg2003.tlg003.perseus-grc2.xml,0,0
tlg2003.tlg004.perseus-grc2.xml,0,0
tlg2003.tlg005.perseus-grc2.xml,0,0
tlg2003.tlg002.perseus-grc2.xml,0,0
tlg2003.tlg011.perseus-grc2.xml,0,0
tlg2003.tlg017.perseus-grc2.xml,0,0
tlg2003.tlg010.perseus-grc2.xml,0,0
tlg1216.tlg001.perseus-eng1.xml,0,0
tlg1216.tlg001.perseus-grc2.xml,142,0
tlg0557.tlg001.perseus-grc2.xml,0,0
tlg0557.tlg001.perseus-eng3.xml,128,47
tlg0557.tlg001.perseus-eng4.xml,44,32
tlg0557.tlg003a.perseus-eng4.xml,0,0
tlg0557.tlg003a.perseus-eng3.xml,5,1
tlg0557.tlg003.perseus-grc2.xml,0,0
tlg0557.tlg004.perseus-grc2.xml,0,0
tlg0557.tlg005.perseus-grc2.xml,0,0
tlg0557.tlg002.perseus-eng3.xml,2,1
tlg0557.tlg002.perseus-eng4.xml,4,4
tlg0557.tlg002.perseus-grc2.xml,0,0
tlg0532.tlg001.perseus-grc2.xml,0,0
tlg0363.tlg007.perseus-grc2.xml,0,0
tlg0535.tlg001.perseus-grc2.xml,0,0
tlg0535.tlg001.perseus-eng2.xml,6,0
tlg0556.tlg001.perseus-grc2.xml,0,0
tlg1484.tlg001.perseus-eng1.xml,0,0
tlg0551.tlg009.perseus-grc2.xml,0,0
tlg0551.tlg009.perseus-eng2.xml,0,0
tlg0551.tlg007.perseus-grc2.xml,0,0
tlg0551.tlg007.perseus-eng2.xml,0,0
tlg0551.tlg001.perseus-eng2.xml,0,0
tlg0551.tlg006.perseus-grc2.xml,7,7
tlg0551.tlg006.perseus-eng2.xml,7,7
tlg0551.tlg008.perseus-grc2.xml,0,0
tlg0551.tlg008.perseus-eng2.xml,0,0
tlg0551.tlg012.perseus-grc2.xml,0,0
tlg0551.tlg012.perseus-eng2.xml,0,0
tlg0551.tlg013.perseus-grc2.xml,0,0
tlg0551.tlg013.perseus-eng2.xml,0,0
tlg0551.tlg014.perseus-eng2.xml,0,0
tlg0551.tlg014.perseus-grc2.xml,0,0
tlg0551.tlg003.perseus-grc2.xml,10,10
tlg0551.tlg003.perseus-eng2.xml,10,10
tlg0551.tlg004.perseus-eng2.xml,12,12
tlg0551.tlg004.perseus-grc2.xml,12,12
tlg0551.tlg005.perseus-eng2.xml,21,21
tlg0551.tlg005.perseus-grc2.xml,21,21
tlg0551.tlg002.perseus-grc2.xml,13,13
tlg0551.tlg002.perseus-eng2.xml,13,13
tlg0551.tlg011.perseus-eng2.xml,19,19
tlg0551.tlg011.perseus-grc2.xml,19,19
tlg0551.tlg017.perseus-grc2.xml,0,0
tlg0551.tlg017.perseus-eng2.xml,5,1
tlg0551.tlg010.perseus-eng2.xml,5,5
tlg0551.tlg010.perseus-grc2.xml,5,5
tlg0560.tlg001.perseus-grc2.xml,0,0
tlg0533.tlg015.perseus-grc4.xml,0,0
tlg0533.tlg015.perseus-grc3.xml,0,0
tlg0533.tlg003.perseus-grc2.xml,0,0
tlg0533.tlg004.perseus-grc2.xml,64,0
tlg0533.tlg016.perseus-grc4.xml,0,0
tlg0533.tlg016.perseus-grc3.xml,0,0
tlg0533.tlg020.perseus-grc4.xml,0,0
tlg0533.tlg020.perseus-grc3.xml,0,0
tlg0533.tlg018.perseus-grc3.xml,0,0
tlg0533.tlg018.perseus-grc4.xml,0,0
tlg0533.tlg019.perseus-grc3.xml,0,0
tlg0533.tlg019.perseus-grc4.xml,0,0
tlg0533.tlg017.perseus-grc4.xml,0,0
tlg0533.tlg017.perseus-grc3.xml,0,0
tlg2045.tlg001.perseus-grc2.xml,0,0
tlg0385.tlg001.perseus-grc2.xml,2,2
tlg0527.tlg053.perseus-eng2.xml,0,0
tlg0527.tlg036.perseus-eng2.xml,0,0
tlg0527.tlg031.perseus-eng2.xml,0,0
tlg0527.tlg038.perseus-eng2.xml,0,0
tlg0527.tlg001.perseus-eng2.xml,0,0
tlg0527.tlg039.perseus-eng2.xml,0,0
tlg0527.tlg006.perseus-eng2.xml,0,0
tlg0527.tlg030.perseus-eng2.xml,0,0
tlg0527.tlg008.perseus-eng2.xml,0,0
tlg0527.tlg037.perseus-eng2.xml,0,0
tlg0527.tlg015.perseus-eng2.xml,0,0
tlg0527.tlg012.perseus-eng2.xml,0,0
tlg0527.tlg048.perseus-eng2.xml,0,0
tlg0527.tlg046.perseus-eng2.xml,0,0
tlg0527.tlg041.perseus-eng2.xml,0,0
tlg0527.tlg013.perseus-eng2.xml,0,0
tlg0527.tlg014.perseus-eng2.xml,0,0
tlg0527.tlg040.perseus-eng2.xml,0,0
tlg0527.tlg047.perseus-eng2.xml,0,0
tlg0527.tlg049.perseus-eng2.xml,0,0
tlg0527.tlg032.perseus-eng2.xml,0,0
tlg0527.tlg003.perseus-eng2.xml,0,0
tlg0527.tlg004.perseus-eng2.xml,0,0
tlg0527.tlg005.perseus-eng2.xml,0,0
tlg0527.tlg002.perseus-eng2.xml,0,0
tlg0527.tlg056.perseus-eng2.xml,0,0
tlg0527.tlg051.perseus-eng2.xml,0,0
tlg0527.tlg042.perseus-eng2.xml,0,0
tlg0527.tlg045.perseus-eng2.xml,0,0
tlg0527.tlg011.perseus-eng2.xml,0,0
tlg0527.tlg016.perseus-eng2.xml,0,0
tlg0527.tlg029.perseus-eng2.xml,0,0
tlg0527.tlg027.perseus-eng2.xml,0,0
tlg0527.tlg018.perseus-eng3.xml,0,0
tlg0527.tlg018.perseus-eng4.xml,0,0
tlg0527.tlg044.perseus-eng2.xml,0,0
tlg0527.tlg043.perseus-eng2.xml,0,0
tlg0527.tlg019.perseus-eng2.xml,0,0
tlg0527.tlg010.perseus-eng2.xml,0,0
tlg2018.tlg002.perseus-grc2.xml,700,0
tlg0545.tlg001.perseus-grc2.xml,0,0
tlg0545.tlg003.perseus-grc2.xml,0,0
tlg0545.tlg002.perseus-grc2.xml,0,0
tlg0341.tlg002.perseus-grc2.xml,0,0
tlg0526.tlg001.perseus-grc2.xml,0,0
tlg0526.tlg001.perseus-eng2.xml,0,0
tlg0526.tlg003.perseus-eng2.xml,0,0
tlg0526.tlg003.perseus-grc2.xml,0,0
tlg0526.tlg004.perseus-grc2.xml,0,0
tlg0526.tlg004.perseus-eng2.xml,0,0
tlg0526.tlg002.perseus-eng2.xml,0,0
tlg0526.tlg002.perseus-grc2.xml,0,0
tlg0543.tlg001.perseus-grc2.xml,0,0
tlg0543.tlg001.perseus-eng2.xml,501,19
tlg4091.tlg001.perseus-grc2.xml,0,0
tlg0099.tlg001.perseus-eng3.xml,910,1
tlg0099.tlg001.perseus-eng4.xml,607,394
tlg0099.tlg001.perseus-grc2.xml,412,1
tlg0090.tlg001.opp-grc1.xml,0,0
tlg0090.tlg001.opp-lat1.xml,0,0
tlg0008.tlg001.perseus-grc3.xml,5271,167
tlg0008.tlg001.perseus-grc4.xml,25,0
tlg0008.tlg001.perseus-eng2.xml,44,43
tlg0030.tlg001.perseus-eng2.xml,12,0
tlg0030.tlg001.perseus-grc2.xml,2,0
tlg0030.tlg006.perseus-grc2.xml,0,0
tlg0030.tlg006.perseus-eng2.xml,3,0
tlg0030.tlg003.perseus-grc2.xml,1,0
tlg0030.tlg003.perseus-eng2.xml,21,0
tlg0030.tlg004.perseus-eng2.xml,19,0
tlg0030.tlg004.perseus-grc2.xml,0,0
tlg0030.tlg005.perseus-eng2.xml,24,0
tlg0030.tlg005.perseus-grc2.xml,4,0
tlg0030.tlg002.perseus-grc2.xml,7,0
tlg0030.tlg002.perseus-eng2.xml,12,0
tlg4036.tlg023.cypria-grc1.xml,0,0
tlg0006.tlg009.perseus-grc2.xml,0,0
tlg0006.tlg009.perseus-eng2.xml,0,0
tlg0006.tlg007.perseus-grc2.xml,0,0
tlg0006.tlg007.perseus-eng2.xml,0,0
tlg0006.tlg001.perseus-eng2.xml,0,0
tlg0006.tlg001.perseus-grc2.xml,0,0
tlg0006.tlg006.perseus-grc2.xml,0,0
tlg0006.tlg006.perseus-eng2.xml,0,0
tlg0006.tlg008.perseus-grc2.xml,0,0
tlg0006.tlg008.perseus-eng2.xml,0,0
tlg0006.tlg015.perseus-eng2.xml,0,0
tlg0006.tlg015.perseus-grc2.xml,0,0
tlg0006.tlg012.perseus-grc2.xml,0,0
tlg0006.tlg012.perseus-eng2.xml,0,0
tlg0006.tlg013.perseus-grc2.xml,0,0
tlg0006.tlg013.perseus-eng2.xml,0,0
tlg0006.tlg014.perseus-eng2.xml,0,0
tlg0006.tlg014.perseus-grc2.xml,0,0
tlg0006.tlg003.perseus-grc2.xml,0,0
